starname,ra,dec,nights_observable
noname_700,283.14606741573033,-76.0,0
noname_701,287.19101123595505,-76.0,0
noname_702,291.23595505617976,-76.0,0
noname_703,295.2808988764045,-76.0,0
noname_704,299.3258426966292,-76.0,0
noname_705,303.37078651685397,-76.0,0
noname_706,307.4157303370787,-76.0,0
noname_707,311.4606741573034,-76.0,0
noname_708,315.5056179775281,-76.0,0
noname_709,319.55056179775283,-76.0,0
noname_710,323.59550561797755,-76.0,0
noname_711,327.64044943820227,-76.0,0
noname_712,331.685393258427,-76.0,0
noname_713,335.7303370786517,-76.0,0
noname_714,339.7752808988764,-76.0,0
noname_715,343.82022471910113,-76.0,0
noname_716,347.86516853932585,-76.0,0
noname_717,351.91011235955057,-76.0,0
noname_718,355.9550561797753,-76.0,0
noname_719,360.0,-76.0,0
noname_720,0.0,-74.0,0
noname_721,4.044943820224719,-74.0,0
noname_722,8.089887640449438,-74.0,0
noname_723,12.134831460674157,-74.0,0
noname_724,16.179775280898877,-74.0,0
noname_725,20.224719101123597,-74.0,0
noname_726,24.269662921348313,-74.0,0
noname_727,28.314606741573034,-74.0,0
noname_728,32.359550561797754,-74.0,0
noname_729,36.40449438202247,-74.0,0
noname_730,40.449438202247194,-74.0,0
noname_731,44.49438202247191,-74.0,0
noname_732,48.53932584269663,-74.0,0
noname_733,52.58426966292135,-74.0,0
noname_734,56.62921348314607,-74.0,0
noname_735,60.67415730337079,-74.0,0
noname_736,64.71910112359551,-74.0,0
noname_737,68.76404494382022,-74.0,0
noname_738,72.80898876404494,-74.0,0
noname_739,76.85393258426967,-74.0,0
noname_740,80.89887640449439,-74.0,0
noname_741,84.9438202247191,-74.0,0
noname_742,88.98876404494382,-74.0,0
noname_743,93.03370786516854,-74.0,0
noname_744,97.07865168539325,-74.0,0
noname_745,101.12359550561798,-74.0,0
noname_746,105.1685393258427,-74.0,0
noname_747,109.21348314606742,-74.0,0
noname_748,113.25842696629213,-74.0,0
noname_749,117.30337078651685,-74.0,0
noname_750,121.34831460674158,-74.0,0
noname_751,125.3932584269663,-74.0,0
noname_752,129.43820224719101,-74.0,0
noname_753,133.48314606741573,-74.0,0
noname_754,137.52808988764045,-74.0,0
noname_755,141.57303370786516,-74.0,0
noname_756,145.61797752808988,-74.0,0
noname_757,149.6629213483146,-74.0,0
noname_758,153.70786516853934,-74.0,0
noname_759,157.75280898876406,-74.0,0
noname_760,161.79775280898878,-74.0,0
noname_761,165.8426966292135,-74.0,0
noname_762,169.8876404494382,-74.0,0
noname_763,173.93258426966293,-74.0,0
noname_764,177.97752808988764,-74.0,0
noname_765,182.02247191011236,-74.0,0
noname_766,186.06741573033707,-74.0,0
noname_767,190.1123595505618,-74.0,0
noname_768,194.1573033707865,-74.0,0
noname_769,198.20224719101125,-74.0,0
noname_770,202.24719101123597,-74.0,0
noname_771,206.2921348314607,-74.0,0
noname_772,210.3370786516854,-74.0,0
noname_773,214.38202247191012,-74.0,0
noname_774,218.42696629213484,-74.0,0
noname_775,222.47191011235955,-74.0,0
noname_776,226.51685393258427,-74.0,0
noname_777,230.56179775280899,-74.0,0
noname_778,234.6067415730337,-74.0,0
noname_779,238.65168539325845,-74.0,0
noname_780,242.69662921348316,-74.0,0
noname_781,246.74157303370788,-74.0,0
noname_782,250.7865168539326,-74.0,0
noname_783,254.8314606741573,-74.0,0
noname_784,258.87640449438203,-74.0,0
noname_785,262.92134831460675,-74.0,0
noname_786,266.96629213483146,-74.0,0
noname_787,271.0112359550562,-74.0,0
noname_788,275.0561797752809,-74.0,0
noname_789,279.1011235955056,-74.0,0
noname_790,283.14606741573033,-74.0,0
noname_791,287.19101123595505,-74.0,0
noname_792,291.23595505617976,-74.0,0
noname_793,295.2808988764045,-74.0,0
noname_794,299.3258426966292,-74.0,0
noname_795,303.37078651685397,-74.0,0
noname_796,307.4157303370787,-74.0,0
noname_797,311.4606741573034,-74.0,0
noname_798,315.5056179775281,-74.0,0
noname_799,319.55056179775283,-74.0,0
noname_800,323.59550561797755,-74.0,0
noname_801,327.64044943820227,-74.0,0
noname_802,331.685393258427,-74.0,0
noname_803,335.7303370786517,-74.0,0
noname_804,339.7752808988764,-74.0,0
noname_805,343.82022471910113,-74.0,0
noname_806,347.86516853932585,-74.0,0
noname_807,351.91011235955057,-74.0,0
noname_808,355.9550561797753,-74.0,0
noname_809,360.0,-74.0,0
noname_810,0.0,-72.0,0
noname_811,4.044943820224719,-72.0,0
noname_812,8.089887640449438,-72.0,0
noname_813,12.134831460674157,-72.0,0
noname_814,16.179775280898877,-72.0,0
noname_815,20.224719101123597,-72.0,0
noname_816,24.269662921348313,-72.0,0
noname_817,28.314606741573034,-72.0,0
noname_818,32.359550561797754,-72.0,0
noname_819,36.40449438202247,-72.0,0
noname_820,40.449438202247194,-72.0,0
noname_821,44.49438202247191,-72.0,0
noname_822,48.53932584269663,-72.0,0
noname_823,52.58426966292135,-72.0,0
noname_824,56.62921348314607,-72.0,0
noname_825,60.67415730337079,-72.0,0
noname_826,64.71910112359551,-72.0,0
noname_827,68.76404494382022,-72.0,0
noname_828,72.80898876404494,-72.0,0
noname_829,76.85393258426967,-72.0,0
noname_830,80.89887640449439,-72.0,0
noname_831,84.9438202247191,-72.0,0
noname_832,88.98876404494382,-72.0,0
noname_833,93.03370786516854,-72.0,0
noname_834,97.07865168539325,-72.0,0
noname_835,101.12359550561798,-72.0,0
noname_836,105.1685393258427,-72.0,0
noname_837,109.21348314606742,-72.0,0
noname_838,113.25842696629213,-72.0,0
noname_839,117.30337078651685,-72.0,0
noname_840,121.34831460674158,-72.0,0
noname_841,125.3932584269663,-72.0,0
noname_842,129.43820224719101,-72.0,0
noname_843,133.48314606741573,-72.0,0
noname_844,137.52808988764045,-72.0,0
noname_845,141.57303370786516,-72.0,0
noname_846,145.61797752808988,-72.0,0
noname_847,149.6629213483146,-72.0,0
noname_848,153.70786516853934,-72.0,0
noname_849,157.75280898876406,-72.0,0
noname_850,161.79775280898878,-72.0,0
noname_851,165.8426966292135,-72.0,0
noname_852,169.8876404494382,-72.0,0
noname_853,173.93258426966293,-72.0,0
noname_854,177.97752808988764,-72.0,0
noname_855,182.02247191011236,-72.0,0
noname_856,186.06741573033707,-72.0,0
noname_857,190.1123595505618,-72.0,0
noname_858,194.1573033707865,-72.0,0
noname_859,198.20224719101125,-72.0,0
noname_860,202.24719101123597,-72.0,0
noname_861,206.2921348314607,-72.0,0
noname_862,210.3370786516854,-72.0,0
noname_863,214.38202247191012,-72.0,0
noname_864,218.42696629213484,-72.0,0
noname_865,222.47191011235955,-72.0,0
noname_866,226.51685393258427,-72.0,0
noname_867,230.56179775280899,-72.0,0
noname_868,234.6067415730337,-72.0,0
noname_869,238.65168539325845,-72.0,0
noname_870,242.69662921348316,-72.0,0
noname_871,246.74157303370788,-72.0,0
noname_872,250.7865168539326,-72.0,0
noname_873,254.8314606741573,-72.0,0
noname_874,258.87640449438203,-72.0,0
noname_875,262.92134831460675,-72.0,0
noname_876,266.96629213483146,-72.0,0
noname_877,271.0112359550562,-72.0,0
noname_878,275.0561797752809,-72.0,0
noname_879,279.1011235955056,-72.0,0
noname_880,283.14606741573033,-72.0,0
noname_881,287.19101123595505,-72.0,0
noname_882,291.23595505617976,-72.0,0
noname_883,295.2808988764045,-72.0,0
noname_884,299.3258426966292,-72.0,0
noname_885,303.37078651685397,-72.0,0
noname_886,307.4157303370787,-72.0,0
noname_887,311.4606741573034,-72.0,0
noname_888,315.5056179775281,-72.0,0
noname_889,319.55056179775283,-72.0,0
noname_890,323.59550561797755,-72.0,0
noname_891,327.64044943820227,-72.0,0
noname_892,331.685393258427,-72.0,0
noname_893,335.7303370786517,-72.0,0
noname_894,339.7752808988764,-72.0,0
noname_895,343.82022471910113,-72.0,0
noname_896,347.86516853932585,-72.0,0
noname_897,351.91011235955057,-72.0,0
noname_898,355.9550561797753,-72.0,0
noname_899,360.0,-72.0,0
noname_900,0.0,-70.0,0
noname_901,4.044943820224719,-70.0,0
noname_902,8.089887640449438,-70.0,0
noname_903,12.134831460674157,-70.0,0
noname_904,16.179775280898877,-70.0,0
noname_905,20.224719101123597,-70.0,0
noname_906,24.269662921348313,-70.0,0
noname_907,28.314606741573034,-70.0,0
noname_908,32.359550561797754,-70.0,0
noname_909,36.40449438202247,-70.0,0
noname_910,40.449438202247194,-70.0,0
noname_911,44.49438202247191,-70.0,0
noname_912,48.53932584269663,-70.0,0
noname_913,52.58426966292135,-70.0,0
noname_914,56.62921348314607,-70.0,0
noname_915,60.67415730337079,-70.0,0
noname_916,64.71910112359551,-70.0,0
noname_917,68.76404494382022,-70.0,0
noname_918,72.80898876404494,-70.0,0
noname_919,76.85393258426967,-70.0,0
noname_920,80.89887640449439,-70.0,0
noname_921,84.9438202247191,-70.0,0
noname_922,88.98876404494382,-70.0,0
noname_923,93.03370786516854,-70.0,0
noname_924,97.07865168539325,-70.0,0
noname_925,101.12359550561798,-70.0,0
noname_926,105.1685393258427,-70.0,0
noname_927,109.21348314606742,-70.0,0
noname_928,113.25842696629213,-70.0,0
noname_929,117.30337078651685,-70.0,0
noname_930,121.34831460674158,-70.0,0
noname_931,125.3932584269663,-70.0,0
noname_932,129.43820224719101,-70.0,0
noname_933,133.48314606741573,-70.0,0
noname_934,137.52808988764045,-70.0,0
noname_935,141.57303370786516,-70.0,0
noname_936,145.61797752808988,-70.0,0
noname_937,149.6629213483146,-70.0,0
noname_938,153.70786516853934,-70.0,0
noname_939,157.75280898876406,-70.0,0
noname_940,161.79775280898878,-70.0,0
noname_941,165.8426966292135,-70.0,0
noname_942,169.8876404494382,-70.0,0
noname_943,173.93258426966293,-70.0,0
noname_944,177.97752808988764,-70.0,0
noname_945,182.02247191011236,-70.0,0
noname_946,186.06741573033707,-70.0,0
noname_947,190.1123595505618,-70.0,0
noname_948,194.1573033707865,-70.0,0
noname_949,198.20224719101125,-70.0,0
noname_950,202.24719101123597,-70.0,0
noname_951,206.2921348314607,-70.0,0
noname_952,210.3370786516854,-70.0,0
noname_953,214.38202247191012,-70.0,0
noname_954,218.42696629213484,-70.0,0
noname_955,222.47191011235955,-70.0,0
noname_956,226.51685393258427,-70.0,0
noname_957,230.56179775280899,-70.0,0
noname_958,234.6067415730337,-70.0,0
noname_959,238.65168539325845,-70.0,0
noname_960,242.69662921348316,-70.0,0
noname_961,246.74157303370788,-70.0,0
noname_962,250.7865168539326,-70.0,0
noname_963,254.8314606741573,-70.0,0
noname_964,258.87640449438203,-70.0,0
noname_965,262.92134831460675,-70.0,0
noname_966,266.96629213483146,-70.0,0
noname_967,271.0112359550562,-70.0,0
noname_968,275.0561797752809,-70.0,0
noname_969,279.1011235955056,-70.0,0
noname_970,283.14606741573033,-70.0,0
noname_971,287.19101123595505,-70.0,0
noname_972,291.23595505617976,-70.0,0
noname_973,295.2808988764045,-70.0,0
noname_974,299.3258426966292,-70.0,0
noname_975,303.37078651685397,-70.0,0
noname_976,307.4157303370787,-70.0,0
noname_977,311.4606741573034,-70.0,0
noname_978,315.5056179775281,-70.0,0
noname_979,319.55056179775283,-70.0,0
noname_980,323.59550561797755,-70.0,0
noname_981,327.64044943820227,-70.0,0
noname_982,331.685393258427,-70.0,0
noname_983,335.7303370786517,-70.0,0
noname_984,339.7752808988764,-70.0,0
noname_985,343.82022471910113,-70.0,0
noname_986,347.86516853932585,-70.0,0
noname_987,351.91011235955057,-70.0,0
noname_988,355.9550561797753,-70.0,0
noname_989,360.0,-70.0,0
noname_990,0.0,-68.0,0
noname_991,4.044943820224719,-68.0,0
noname_992,8.089887640449438,-68.0,0
noname_993,12.134831460674157,-68.0,0
noname_994,16.179775280898877,-68.0,0
noname_995,20.224719101123597,-68.0,0
noname_996,24.269662921348313,-68.0,0
noname_997,28.314606741573034,-68.0,0
noname_998,32.359550561797754,-68.0,0
noname_999,36.40449438202247,-68.0,0
noname_1000,40.449438202247194,-68.0,0
noname_1001,44.49438202247191,-68.0,0
noname_1002,48.53932584269663,-68.0,0
noname_1003,52.58426966292135,-68.0,0
noname_1004,56.62921348314607,-68.0,0
noname_1005,60.67415730337079,-68.0,0
noname_1006,64.71910112359551,-68.0,0
noname_1007,68.76404494382022,-68.0,0
noname_1008,72.80898876404494,-68.0,0
noname_1009,76.85393258426967,-68.0,0
noname_1010,80.89887640449439,-68.0,0
noname_1011,84.9438202247191,-68.0,0
noname_1012,88.98876404494382,-68.0,0
noname_1013,93.03370786516854,-68.0,0
noname_1014,97.07865168539325,-68.0,0
noname_1015,101.12359550561798,-68.0,0
noname_1016,105.1685393258427,-68.0,0
noname_1017,109.21348314606742,-68.0,0
noname_1018,113.25842696629213,-68.0,0
noname_1019,117.30337078651685,-68.0,0
noname_1020,121.34831460674158,-68.0,0
noname_1021,125.3932584269663,-68.0,0
noname_1022,129.43820224719101,-68.0,0
noname_1023,133.48314606741573,-68.0,0
noname_1024,137.52808988764045,-68.0,0
noname_1025,141.57303370786516,-68.0,0
noname_1026,145.61797752808988,-68.0,0
noname_1027,149.6629213483146,-68.0,0
noname_1028,153.70786516853934,-68.0,0
noname_1029,157.75280898876406,-68.0,0
noname_1030,161.79775280898878,-68.0,0
noname_1031,165.8426966292135,-68.0,0
noname_1032,169.8876404494382,-68.0,0
noname_1033,173.93258426966293,-68.0,0
noname_1034,177.97752808988764,-68.0,0
noname_1035,182.02247191011236,-68.0,0
noname_1036,186.06741573033707,-68.0,0
noname_1037,190.1123595505618,-68.0,0
noname_1038,194.1573033707865,-68.0,0
noname_1039,198.20224719101125,-68.0,0
noname_1040,202.24719101123597,-68.0,0
noname_1041,206.2921348314607,-68.0,0
noname_1042,210.3370786516854,-68.0,0
noname_1043,214.38202247191012,-68.0,0
noname_1044,218.42696629213484,-68.0,0
noname_1045,222.47191011235955,-68.0,0
noname_1046,226.51685393258427,-68.0,0
noname_1047,230.56179775280899,-68.0,0
noname_1048,234.6067415730337,-68.0,0
noname_1049,238.65168539325845,-68.0,0
noname_1050,242.69662921348316,-68.0,0
noname_1051,246.74157303370788,-68.0,0
noname_1052,250.7865168539326,-68.0,0
noname_1053,254.8314606741573,-68.0,0
noname_1054,258.87640449438203,-68.0,0
noname_1055,262.92134831460675,-68.0,0
noname_1056,266.96629213483146,-68.0,0
noname_1057,271.0112359550562,-68.0,0
noname_1058,275.0561797752809,-68.0,0
noname_1059,279.1011235955056,-68.0,0
noname_1060,283.14606741573033,-68.0,0
noname_1061,287.19101123595505,-68.0,0
noname_1062,291.23595505617976,-68.0,0
noname_1063,295.2808988764045,-68.0,0
noname_1064,299.3258426966292,-68.0,0
noname_1065,303.37078651685397,-68.0,0
noname_1066,307.4157303370787,-68.0,0
noname_1067,311.4606741573034,-68.0,0
noname_1068,315.5056179775281,-68.0,0
noname_1069,319.55056179775283,-68.0,0
noname_1070,323.59550561797755,-68.0,0
noname_1071,327.64044943820227,-68.0,0
noname_1072,331.685393258427,-68.0,0
noname_1073,335.7303370786517,-68.0,0
noname_1074,339.7752808988764,-68.0,0
noname_1075,343.82022471910113,-68.0,0
noname_1076,347.86516853932585,-68.0,0
noname_1077,351.91011235955057,-68.0,0
noname_1078,355.9550561797753,-68.0,0
noname_1079,360.0,-68.0,0
noname_1080,0.0,-66.0,0
noname_1081,4.044943820224719,-66.0,0
noname_1082,8.089887640449438,-66.0,0
noname_1083,12.134831460674157,-66.0,0
noname_1084,16.179775280898877,-66.0,0
noname_1085,20.224719101123597,-66.0,0
noname_1086,24.269662921348313,-66.0,0
noname_1087,28.314606741573034,-66.0,0
noname_1088,32.359550561797754,-66.0,0
noname_1089,36.40449438202247,-66.0,0
noname_1090,40.449438202247194,-66.0,0
noname_1091,44.49438202247191,-66.0,0
noname_1092,48.53932584269663,-66.0,0
noname_1093,52.58426966292135,-66.0,0
noname_1094,56.62921348314607,-66.0,0
noname_1095,60.67415730337079,-66.0,0
noname_1096,64.71910112359551,-66.0,0
noname_1097,68.76404494382022,-66.0,0
noname_1098,72.80898876404494,-66.0,0
noname_1099,76.85393258426967,-66.0,0
noname_1100,80.89887640449439,-66.0,0
noname_1101,84.9438202247191,-66.0,0
noname_1102,88.98876404494382,-66.0,0
noname_1103,93.03370786516854,-66.0,0
noname_1104,97.07865168539325,-66.0,0
noname_1105,101.12359550561798,-66.0,0
noname_1106,105.1685393258427,-66.0,0
noname_1107,109.21348314606742,-66.0,0
noname_1108,113.25842696629213,-66.0,0
noname_1109,117.30337078651685,-66.0,0
noname_1110,121.34831460674158,-66.0,0
noname_1111,125.3932584269663,-66.0,0
noname_1112,129.43820224719101,-66.0,0
noname_1113,133.48314606741573,-66.0,0
noname_1114,137.52808988764045,-66.0,0
noname_1115,141.57303370786516,-66.0,0
noname_1116,145.61797752808988,-66.0,0
noname_1117,149.6629213483146,-66.0,0
noname_1118,153.70786516853934,-66.0,0
noname_1119,157.75280898876406,-66.0,0
noname_1120,161.79775280898878,-66.0,0
noname_1121,165.8426966292135,-66.0,0
noname_1122,169.8876404494382,-66.0,0
noname_1123,173.93258426966293,-66.0,0
noname_1124,177.97752808988764,-66.0,0
noname_1125,182.02247191011236,-66.0,0
noname_1126,186.06741573033707,-66.0,0
noname_1127,190.1123595505618,-66.0,0
noname_1128,194.1573033707865,-66.0,0
noname_1129,198.20224719101125,-66.0,0
noname_1130,202.24719101123597,-66.0,0
noname_1131,206.2921348314607,-66.0,0
noname_1132,210.3370786516854,-66.0,0
noname_1133,214.38202247191012,-66.0,0
noname_1134,218.42696629213484,-66.0,0
noname_1135,222.47191011235955,-66.0,0
noname_1136,226.51685393258427,-66.0,0
noname_1137,230.56179775280899,-66.0,0
noname_1138,234.6067415730337,-66.0,0
noname_1139,238.65168539325845,-66.0,0
noname_1140,242.69662921348316,-66.0,0
noname_1141,246.74157303370788,-66.0,0
noname_1142,250.7865168539326,-66.0,0
noname_1143,254.8314606741573,-66.0,0
noname_1144,258.87640449438203,-66.0,0
noname_1145,262.92134831460675,-66.0,0
noname_1146,266.96629213483146,-66.0,0
noname_1147,271.0112359550562,-66.0,0
noname_1148,275.0561797752809,-66.0,0
noname_1149,279.1011235955056,-66.0,0
noname_1150,283.14606741573033,-66.0,0
noname_1151,287.19101123595505,-66.0,0
noname_1152,291.23595505617976,-66.0,0
noname_1153,295.2808988764045,-66.0,0
noname_1154,299.3258426966292,-66.0,0
noname_1155,303.37078651685397,-66.0,0
noname_1156,307.4157303370787,-66.0,0
noname_1157,311.4606741573034,-66.0,0
noname_1158,315.5056179775281,-66.0,0
noname_1159,319.55056179775283,-66.0,0
noname_1160,323.59550561797755,-66.0,0
noname_1161,327.64044943820227,-66.0,0
noname_1162,331.685393258427,-66.0,0
noname_1163,335.7303370786517,-66.0,0
noname_1164,339.7752808988764,-66.0,0
noname_1165,343.82022471910113,-66.0,0
noname_1166,347.86516853932585,-66.0,0
noname_1167,351.91011235955057,-66.0,0
noname_1168,355.9550561797753,-66.0,0
noname_1169,360.0,-66.0,0
noname_1170,0.0,-64.0,0
noname_1171,4.044943820224719,-64.0,0
noname_1172,8.089887640449438,-64.0,0
noname_1173,12.134831460674157,-64.0,0
noname_1174,16.179775280898877,-64.0,0
noname_1175,20.224719101123597,-64.0,0
noname_1176,24.269662921348313,-64.0,0
noname_1177,28.314606741573034,-64.0,0
noname_1178,32.359550561797754,-64.0,0
noname_1179,36.40449438202247,-64.0,0
noname_1180,40.449438202247194,-64.0,0
noname_1181,44.49438202247191,-64.0,0
noname_1182,48.53932584269663,-64.0,0
noname_1183,52.58426966292135,-64.0,0
noname_1184,56.62921348314607,-64.0,0
noname_1185,60.67415730337079,-64.0,0
noname_1186,64.71910112359551,-64.0,0
noname_1187,68.76404494382022,-64.0,0
noname_1188,72.80898876404494,-64.0,0
noname_1189,76.85393258426967,-64.0,0
noname_1190,80.89887640449439,-64.0,0
noname_1191,84.9438202247191,-64.0,0
noname_1192,88.98876404494382,-64.0,0
noname_1193,93.03370786516854,-64.0,0
noname_1194,97.07865168539325,-64.0,0
noname_1195,101.12359550561798,-64.0,0
noname_1196,105.1685393258427,-64.0,0
noname_1197,109.21348314606742,-64.0,0
noname_1198,113.25842696629213,-64.0,0
noname_1199,117.30337078651685,-64.0,0
noname_1200,121.34831460674158,-64.0,0
noname_1201,125.3932584269663,-64.0,0
noname_1202,129.43820224719101,-64.0,0
noname_1203,133.48314606741573,-64.0,0
noname_1204,137.52808988764045,-64.0,0
noname_1205,141.57303370786516,-64.0,0
