starname,program_code,ra,dec,vmag,teff,jmag,pmra,pmdec,gaia_id,exptime,n_exp,n_intra_max,n_intra_min,n_inter_max,tau_intra,tau_inter,gmag
KIC6531928,LIBR,294.7125574817970,41.96604590741400,10.7,5142,9.3,-47.18,37.14,Gaia DR3 2077487397748654848,3110,1,1,1,1,0,1,10.7
KIC5021689,LIBR,294.71969613585900,40.15346341101040,9.4,6069,8.5,-1.88,-63.03,Gaia DR3 2076495161528280192,779,1,1,1,1,0,1,9.4
KIC10018963,LIBR,294.7530443965830,46.90208227545110,8.7,6160,7.7,37.31,31.97,Gaia DR3 2128527242906021504,410,1,1,1,1,0,1,8.7
KIC9958387,LIBR,294.7577052607860,46.831054080082100,13.4,6086,12.4,0.27,-10.85,Gaia DR3 2128520920714120192,3600,1,1,1,1,0,1,13.4
KIC11769146,LIBR,294.8192262755960,49.96362428743180,14.0,5671,12.9,4.22,-0.17,Gaia DR3 2135136136720566144,3600,1,1,1,1,0,1,14.0
KIC9959608,LIBR,295.24390466603900,46.84259279123310,9.8,5834,8.8,11.54,22.05,Gaia DR3 2080505900764913792,1256,1,1,1,1,0,1,9.8
KIC12069127,LIBR,295.3032710142380,50.5651823782208,10.6,6205,9.7,-5.05,-4.64,Gaia DR3 2135179700570225024,2621,1,1,1,1,0,1,10.6
KIC9413313,LIBR,295.4204949243730,45.9035283760975,14.1,5133,12.7,-0.54,7.08,Gaia DR3 2080025349764145536,3600,1,1,1,1,0,1,14.1
KIC7970740,LIBR,295.4405011995340,43.748033732525500,7.8,5252,6.5,50.7,75.33,Gaia DR3 2078105327586616704,187,1,1,1,1,0,1,7.8
KIC3971507,LIBR,295.7272526744750,39.05975309448740,13.9,5556,12.5,1.4,-2.65,Gaia DR3 2073191988089584000,3600,1,1,1,1,0,1,13.9
KIC6137704,LIBR,295.8383279003660,41.42728395695220,14.1,4977,12.7,-2.07,-9.5,Gaia DR3 2077028046709622912,3600,1,1,1,1,0,1,14.1
KIC11253226,LIBR,495.915097729243,48.92852447604310,8.4,6609,7.6,0.7,-70.05,Gaia DR3 2134755465180650624,0,1,1,1,1,0,1,8.4
KIC12316126,LIBR,295.9752225468040,51.081279896756300,12.1,4710,10.4,-4.35,-9.53,Gaia DR3 2135406547863032448,3600,1,1,1,1,0,1,12.1
KIC11771760,LIBR,295.9905077964750,49.92269442331940,11.3,5770,10.3,6.84,12.66,Gaia DR3 2134914516409516288,3600,1,1,1,1,0,1,11.3
KIC8311864,LIBR,296.0037539639910,44.2775873685433,13.4,5599,12.3,9.99,8.94,Gaia DR3 2079597124345617280,3600,1,1,1,1,0,1,13.4
KIC9353712,LIBR,296.04445635042200,45.88921657436870,10.8,6197,9.9,-10.72,4.02,Gaia DR3 2080195945866437504,2786,1,1,1,1,0,1,10.8
KIC11253827,LIBR,296.1328141285500,48.97730724336680,11.8,5568,10.7,2.6,-16.08,Gaia DR3 2134847343121798528,3600,1,1,1,1,0,1,11.8
KIC8443527,LIBR,296.29067722028300,44.42322787879510,11.5,5983,10.5,19.54,-5.39,Gaia DR3 2079695496278608896,3600,1,1,1,1,0,1,11.5
KIC6140059,LIBR,296.35655844837500,41.45534198356270,13.5,6097,12.4,-4.6,-10.56,Gaia DR3 2077039351064269824,3600,1,1,1,1,0,1,13.5
KIC8572936,LIBR,296.435801484417,44.641536237937000,14.8,5755,13.6,-3.42,-5.03,Gaia DR3 2079692678777827712,3600,1,1,1,1,0,1,14.8
KIC5723165,LIBR,296.5618904934240,40.99550859344080,10.6,5125,9.2,5.66,6.95,Gaia DR3 2076805120730177280,2777,1,1,1,1,0,1,10.6
KIC8702606,LIBR,296.5742691671840,44.82767638370990,9.3,5641,8.1,-14.62,1.29,Gaia DR3 2079719376294688000,763,1,1,1,1,0,1,9.3
KIC10024862,LIBR,296.80254940780000,46.93458407643640,15.9,5783,14.8,2.12,-0.09,Gaia DR3 2080366095290811264,3600,1,1,1,1,0,1,15.9
KIC7906892,LIBR,296.84326530394400,43.697394961428000,13.5,6293,12.4,6.35,-9.66,Gaia DR3 2078802624118064512,3600,1,1,1,1,0,1,13.5
KIC8044608,LIBR,296.9040858474140,43.8239227663836,13.7,6229,12.6,6.67,4.52,Gaia DR3 2078810733016363008,3600,1,1,1,1,0,1,13.7
KIC7976303,LIBR,297.0598526373,43.746913912817200,9.0,6059,8.0,49.65,-4.44,Gaia DR3 2078762869899747456,578,1,1,1,1,0,1,9.0
KIC5383248,LIBR,297.0698323520350,40.52520571016790,10.3,5739,9.3,32.92,13.54,Gaia DR3 2073731161099713408,1696,1,1,1,1,0,1,10.3
KIC11414712,LIBR,297.09355875056700,49.23690677736210,8.5,5688,7.4,28.53,63.27,Gaia DR3 2086830772685401216,383,1,1,1,1,0,1,8.5
KIC5896387,LIBR,297.1678329295640,41.19816948303310,13.3,5811,12.0,2.74,-2.46,Gaia DR3 2076786596526776448,3600,1,1,1,1,0,1,13.3
KIC9965691,LIBR,297.32677491627900,46.84515472589960,13.1,6462,12.2,-7.13,-9.65,Gaia DR3 2080308920685812608,3600,1,1,1,1,0,1,13.1
KIC6225718,LIBR,297.3262020468530,41.5816848889388,7.4,6191,6.5,104.92,-174.59,Gaia DR3 2076894387328378240,100,1,1,1,1,0,1,7.4
KIC9965715,LIBR,297.33348845011500,46.82685032288090,9.1,6266,8.2,36.82,40.14,Gaia DR3 2080308744582859008,604,1,1,1,1,0,1,9.1
KIC7771282,LIBR,297.3702535904080,43.42947162078530,10.7,6042,9.8,3.18,-20.84,Gaia DR3 2078741876099629056,2884,1,1,1,1,0,1,10.7
KIC9480535,LIBR,297.41444623739700,46.06080720393470,15.1,6092,13.9,2.63,-3.43,Gaia DR3 2080247996570836736,3600,1,1,1,1,0,1,15.1
KIC7303287,LIBR,297.4653359712290,42.88285161862760,14.0,5858,12.9,4.82,-0.19,Gaia DR3 2078515170549178880,3600,1,1,1,1,0,1,14.0
KIC10355856,LIBR,297.5593744133370,47.47350886635800,9.1,6504,8.3,-14.57,-33.42,Gaia DR3 2086399420525476352,609,1,1,1,1,0,1,9.1
KIC4947556,LIBR,297.57714610076800,40.02767571469710,13.4,5019,11.9,5.85,-7.77,Gaia DR3 2073655432234604288,3600,1,1,1,1,0,1,13.4
KIC5385410,LIBR,297.5819492171200,40.53129333876070,13.6,6004,12.5,6.2,-0.49,Gaia DR3 2073741846978724096,3600,1,1,1,1,0,1,13.6
KIC9786364,LIBR,297.605214103691,46.560807833785600,14.1,5588,13.0,-2.29,3.6,Gaia DR3 2080290400786846336,3600,1,1,1,1,0,1,14.1
KIC6307083,LIBR,297.6351944863200,41.64197141853180,12.2,5101,10.8,5.15,20.45,Gaia DR3 2076904282933527424,3600,1,1,1,1,0,1,12.2
KIC9665394,LIBR,297.7077424230120,46.38310914081260,13.6,5863,12.4,-3.08,-4.02,Gaia DR3 2080279852346510592,3600,1,1,1,1,0,1,13.6
KIC6064910,LIBR,297.74325330182200,41.39401546839840,11.4,6317,10.4,3.61,-14.52,Gaia DR3 2076874694897775488,3600,1,1,1,1,0,1,11.4
KIC7842033,LIBR,297.7517500809780,43.57664610537570,13.6,5835,12.5,5.52,16.95,Gaia DR3 2078654224409253248,3600,1,1,1,1,0,1,13.6
KIC6307537,LIBR,297.75710189017300,41.68045840954310,12.2,5101,10.6,3.15,1.16,Gaia DR3 2076905382445232000,3600,1,1,1,1,0,1,12.2
KIC10935310,LIBR,297.91582037078000,48.33202241604610,13.1,5487,11.9,-13.96,-9.78,Gaia DR3 2086544526005882240,3600,1,1,1,1,0,1,13.1
KIC10292238,LIBR,298.0773597627180,47.3465484548274,15.0,5232,13.8,-3.9,-7.97,Gaia DR3 2086342112786460416,3600,1,1,1,1,0,1,15.0
KIC10749841,LIBR,298.08857678716300,48.09610077933460,14.4,5795,13.4,3.13,-0.99,Gaia DR3 2086515182788728576,3600,1,1,1,1,0,1,14.4
KIC8644365,LIBR,298.0954410985050,44.73706077758570,13.2,5943,12.0,3.69,-3.17,Gaia DR3 2079295514562689280,3600,1,1,1,1,0,1,13.2
KIC5473556,LIBR,298.15005610407200,40.65617407279590,13.6,6218,12.4,-4.93,-7.26,Gaia DR3 2073793420945053824,3600,1,1,1,1,0,1,13.6
KIC10815729,LIBR,298.18719015792000,48.10840498869740,13.8,5218,12.4,2.44,2.8,Gaia DR3 2086491543288791040,3600,1,1,1,1,0,1,13.8
KIC9909735,LIBR,298.48283410674800,46.79363608230660,13.3,5687,12.1,1.86,2.89,Gaia DR3 2085559604106082688,3600,1,1,1,1,0,1,13.3
KIC5818706,LIBR,298.69586218166400,41.04175421466200,11.4,6358,10.5,-4.77,2.27,Gaia DR3 2073814689624445824,3600,1,1,1,1,0,1,11.4
KIC10162436,LIBR,298.7258814853440,47.14514696541790,8.5,6109,7.6,19.46,-26.27,Gaia DR3 2085664985422688896,367,1,1,1,1,0,1,8.5
KIC10360722,LIBR,298.89883261996600,47.463068784244800,15.0,4932,13.6,6.63,-5.7,Gaia DR3 2085676083618453376,3600,1,1,1,1,0,1,15.0
KIC8257205,LIBR,298.9721453487250,44.13234893291910,14.8,5081,13.4,-9.51,-6.89,Gaia DR3 2079028676836456960,3600,1,1,1,1,0,1,14.8
KIC6313425,LIBR,299.08096904241700,41.69447675097360,11.3,5660,10.1,-5.7,-14.09,Gaia DR3 2075356720322484736,3600,1,1,1,1,0,1,11.3
KIC8053926,LIBR,299.1639205755640,43.87408348550790,13.7,5968,12.4,-1.91,-3.66,Gaia DR3 2078987273351219584,3600,1,1,1,1,0,1,13.7
KIC5308537,LIBR,299.5347591711080,40.47775199686080,12.5,5657,11.4,-6.21,-5.61,Gaia DR3 2075040537699996288,3600,1,1,1,1,0,1,12.5
KIC8651471,LIBR,299.98269125148400,44.71330009055100,13.5,5195,12.2,3.06,0.53,Gaia DR3 2076155103200250240,3600,1,1,1,1,0,1,13.5
KIC8394589,LIBR,300.46467859828700,44.353925548066700,9.5,6059,8.5,65.72,-0.97,Gaia DR3 2076084974972891392,813,1,1,1,1,0,1,9.5
KIC9491832,LIBR,300.5623837690250,46.03775668213630,12.9,5372,11.6,-2.92,-14.82,Gaia DR3 2085311389355406208,3600,1,1,1,1,0,1,12.9
KIC8524425,LIBR,300.6388233946610,44.53331465326540,9.7,5718,15.1,-2.32,58.66,Gaia DR3 2082092534706074880,1122,1,1,1,1,0,1,9.7
8250,LIBR,20.493066982620600,12.604151184595200,6.7,4970,5.2,35.57,-3.47,Gaia DR3 2586706902273063040,71,1,1,1,1,0,1,6.7
8407,LIBR,20.76131999149740,-16.560022557634000,7.5,4922,6.1,93.44,64.94,Gaia DR3 2451577610414636672,141,1,1,1,1,0,1,7.5
8389,LIBR,20.76310123464920,-12.966182074120400,7.6,5244,6.4,461.9,-25.7,Gaia DR3 2456361448068627712,158,1,1,1,1,0,1,7.6
8467,LIBR,21.11786681957930,39.06192946509650,8.2,5213,7.0,210.19,-29.9,Gaia DR3 323570058554178688,236,1,1,1,1,0,1,8.2
8508,LIBR,21.17917205716730,36.063554782941200,7.6,4777,6.0,46.12,-78.57,Gaia DR3 320755579368807168,159,1,1,1,1,0,1,7.6
8553,LIBR,21.227331600829600,18.49908625957950,8.3,4979,6.9,547.14,-190.33,Gaia DR3 2786053067672564736,255,1,1,1,1,0,1,8.3
8594,LIBR,21.42406681608510,44.78646987315950,7.0,4858,5.5,141.35,-15.57,Gaia DR3 397236616062139904,86,1,1,1,1,0,1,7.0
8828,LIBR,21.75777711605060,-0.1591698092664310,7.8,5305,6.6,299.35,-356.79,Gaia DR3 2534009921293834240,179,1,1,1,1,0,1,7.8
EPIC206024342,LIBR,331.2771415154740,-14.121806149321600,13.0,5597,11.8,-18.31,-30.67,Gaia DR3 6839540362940861568,3600,1,1,1,1,0,1,13.0
EPIC206101302,LIBR,333.4267770591810,-12.066342092256000,12.7,5612,11.6,22.5,6.28,Gaia DR3 2612881429407251328,3600,1,1,1,1,0,1,12.7
EPIC206026904,LIBR,333.82184019492000,-14.049858558564600,12.1,4977,10.8,4.68,-11.11,Gaia DR3 2599975224481836672,3600,1,1,1,1,0,1,12.1
EPIC205944181,LIBR,333.9249683844650,-16.563696324165700,12.4,5187,11.1,10.25,-37.27,Gaia DR3 6826042272867174912,3600,1,1,1,1,0,1,12.4
EPIC206439513,LIBR,337.8536559763330,-5.977977807837540,11.8,6411,10.9,12.87,-3.13,Gaia DR3 2623009580766442880,3600,1,1,1,1,0,1,11.8
EPIC206181769,LIBR,338.4759372157380,-10.084993442948000,12.8,4964,11.4,31.58,-12.28,Gaia DR3 2608811445383136768,3600,1,1,1,1,0,1,12.8
9156,LIBR,22.57803626331630,11.090898781013500,8.1,5439,6.6,5.89,0.06,Gaia DR3 2585502078047111424,291,1,1,1,1,0,1,8.1
EPIC206348688,LIBR,338.844897413445,-7.469896290138250,12.6,5626,11.6,10.14,-9.16,Gaia DR3 2621784209417087360,3600,1,1,1,1,0,1,12.6
EPIC206044803,LIBR,339.6748475441870,-13.56004570419800,12.8,5583,11.8,21.95,-7.28,Gaia DR3 2598309945401588224,3600,1,1,1,1,0,1,12.8
EPIC206268299,LIBR,339.9192966469530,-8.714571582836740,12.4,5923,11.4,-12.5,-13.27,Gaia DR3 2609566053956741888,3600,1,1,1,1,0,1,12.4
EPIC206154641,LIBR,342.3859059849820,-10.675466486475900,11.3,5845,10.4,45.89,15.43,Gaia DR3 2605161444735454464,3600,1,1,1,1,0,1,11.3
9554,LIBR,23.31645307778730,-25.66734519603900,8.1,5047,6.6,59.07,-35.7,Gaia DR3 5036972859739884032,269,1,1,1,1,0,1,8.1
9446,LIBR,23.33507270003130,29.264911290488600,8.2,5666,7.2,190.34,-53.67,Gaia DR3 302956655074266112,238,1,1,1,1,0,1,8.2
9518A,LIBR,23.757328632600300,60.77916446354120,8.5,6142,7.6,110.49,-21.85,Gaia DR3 509868109012678016,331,1,1,1,1,0,1,8.5
WASP18,LIBR,24.3544669330396,-45.6777908467995,9.2,6311,8.4,25.4,20.48,Gaia DR3 4955371367334610048,642,1,1,1,1,0,1,9.2
10008,LIBR,24.398547155959200,-6.760861184078480,7.5,5186,6.2,171.8,-98.15,Gaia DR3 2477815222028038272,127,1,1,1,1,0,1,7.5
10013,LIBR,24.9252753420348,65.16176480602320,8.3,5447,7.1,-48.99,252.29,Gaia DR3 513099096957522304,260,1,1,1,1,0,1,8.3
HIP7830,LIBR,25.1848830267614,15.61931734943180,8.7,5008,7.3,180.2,-29.36,Gaia DR3 2589332879637571328,373,1,1,1,1,0,1,8.7
10212,LIBR,25.20675328634520,45.018748668760500,7.9,4916,6.4,-45.74,-45.24,Gaia DR3 350486446801241088,217,1,1,1,1,0,1,7.9
10442,LIBR,25.471527087240700,2.704420541339960,7.6,5016,6.2,22.41,8.99,Gaia DR3 2560311854337920000,156,1,1,1,1,0,1,7.6
10479,LIBR,25.51444579956560,-4.944380760086020,8.5,5058,7.0,28.36,21.58,Gaia DR3 2480152165273604736,396,1,1,1,1,0,1,8.5
10823,LIBR,26.490369411029700,-4.228829391755970,7.9,5123,6.5,-17.22,-36.34,Gaia DR3 2480297541326355584,215,1,1,1,1,0,1,7.9
10909,LIBR,26.67426006601740,-24.013546284522700,7.7,4896,6.2,150.4,96.5,Gaia DR3 5038295950184756736,205,1,1,1,1,0,1,7.7
11373,LIBR,28.525017483907500,66.17556750044210,8.1,4632,6.6,-43.21,-140.57,Gaia DR3 518458597663391744,296,1,1,1,1,0,1,8.1
BD+37_412,LIBR,28.91410075119740,37.88120079400520,8.7,4817,7.2,9.58,-11.77,Gaia DR3 342929297224259328,444,1,1,1,1,0,1,8.7
BD+36_350,LIBR,28.92668295946940,37.631772459295000,8.9,4803,7.4,9.63,-11.73,Gaia DR3 342536702852966784,556,1,1,1,1,0,1,8.9
BD+37_424,LIBR,29.26300957820800,38.1340153754048,8.7,4809,7.1,9.77,-11.95,Gaia DR3 342937195667536512,440,1,1,1,1,0,1,8.7
12039,LIBR,29.454569690590200,-21.90170780745560,7.9,5564,6.9,103.63,-50.44,Gaia DR3 5135093346121603712,209,1,1,1,1,0,1,7.9
11970,LIBR,29.60193676353980,40.91363139115920,8.0,5601,6.7,112.34,-8.41,Gaia DR3 345684982602131584,244,1,1,1,1,0,1,8.0
BD+37_441,LIBR,29.624292530279400,37.8603848116874,9.1,5083,7.6,9.54,-11.89,Gaia DR3 342893803614055168,627,1,1,1,1,0,1,9.1
12164,LIBR,29.9440295691854,15.957801219777900,7.8,5980,6.6,-28.15,-18.5,Gaia DR3 78635667164851072,206,1,1,1,1,0,1,7.8
12137,LIBR,30.0896510758069,44.102658212485400,7.4,5053,6.0,31.8,-12.6,Gaia DR3 346716874264268032,127,1,1,1,1,0,1,7.4
12974,LIBR,31.733507345725200,-1.8237254465514800,7.2,4860,5.8,-18.82,-9.17,Gaia DR3 2494383281710625536,104,1,1,1,1,0,1,7.2
13167,LIBR,32.057641752008700,-24.695580312287300,8.2,5936,7.1,43.82,-38.35,Gaia DR3 5121479777262042112,269,1,1,1,1,0,1,8.2
13382,LIBR,32.84775594570960,21.37728648531770,7.2,5719,6.1,273.78,-13.12,Gaia DR3 100254161710940928,85,1,1,1,1,0,1,7.2
13483,LIBR,33.07455634342680,21.98240642703210,8.3,5240,7.1,-116.74,-60.28,Gaia DR3 100380639907919872,301,1,1,1,1,0,1,8.3
HIP10416,LIBR,33.556490000546100,-3.636178330150960,8.2,4582,6.7,-12.33,-219.26,Gaia DR3 2493069773336748928,312,1,1,1,1,0,1,8.2
13747,LIBR,33.65905890968590,28.690733171216400,6.1,4916,4.8,159.19,-101.46,Gaia DR3 107853161448699008,31,1,1,1,1,0,1,6.1
13836,LIBR,33.865342525296000,27.3566511004514,8.0,5598,6.8,286.79,-137.73,Gaia DR3 106774952858617088,200,1,1,1,1,0,1,8.0
13871,LIBR,33.94274668694490,25.782648699919700,5.7,6440,5.1,176.82,-65.17,Gaia DR3 106051542927008128,21,1,1,1,1,0,1,5.7
HIP11000,LIBR,35.43639438310500,-6.879302673699580,8.7,4549,7.1,295.34,51.4,Gaia DR3 2486984045196486784,499,1,1,1,1,0,1,8.7
14651,LIBR,35.50346881891310,4.7471103587264100,8.1,5415,7.0,-20.26,79.43,Gaia DR3 2516606060975446528,248,1,1,1,1,0,1,8.1
14787,LIBR,35.8085083189933,10.83679877143090,7.4,5108,6.0,-10.99,11.83,Gaia DR3 24570756281835392,125,1,1,1,1,0,1,7.4
14855,LIBR,36.26546430138140,45.64697750385380,7.2,4985,5.8,-20.81,-80.96,Gaia DR3 353574562646306432,100,1,1,1,1,0,1,7.2
15391,LIBR,37.07941319355720,-11.716245651499200,8.4,4869,6.9,-3.36,22.39,Gaia DR3 5171668016303977984,342,1,1,1,1,0,1,8.4
15928,LIBR,38.31398922545960,-14.362595528017800,7.6,5235,6.4,-40.04,34.0,Gaia DR3 5146164981536686336,152,1,1,1,1,0,1,7.6
16297,LIBR,39.03224555762210,-28.218417446928600,8.2,5394,7.0,-78.03,41.8,Gaia DR3 5069294481507177344,272,1,1,1,1,0,1,8.2
16178,LIBR,39.04984152380660,15.148509867546400,8.1,5059,6.4,-1.64,-41.53,Gaia DR3 81161795129745920,282,1,1,1,1,0,1,8.1
16175,LIBR,39.25773057928470,42.06244688260420,7.1,5798,6.2,-38.86,-41.23,Gaia DR3 340028235795364864,90,1,1,1,1,0,1,7.1
16559,LIBR,40.07343727393820,34.58431503204680,7.4,4974,5.9,-7.07,-119.74,Gaia DR3 134800091210618240,118,1,1,1,1,0,1,7.4
16984,LIBR,40.951093877853900,12.029742729610200,8.0,5113,6.4,55.78,5.73,Gaia DR3 25566570219250816,239,1,1,1,1,0,1,8.0
17311,LIBR,41.63241589007750,-8.028153682888990,8.0,4964,6.6,-51.55,-17.21,Gaia DR3 5174476581318091776,232,1,1,1,1,0,1,8.0
17620,LIBR,42.23240488089710,-24.6098028056444,7.9,5158,6.6,-5.47,-1.3,Gaia DR3 5076495080078769920,233,1,1,1,1,0,1,7.9
17156,LIBR,42.4366524710544,71.75308362260230,8.0,5905,7.1,90.85,-33.01,Gaia DR3 545560867790611072,230,1,1,1,1,0,1,8.0
18015,LIBR,43.363642791869700,-8.848039790159540,7.7,5603,6.6,62.93,-4.41,Gaia DR3 5173468908975401856,173,1,1,1,1,0,1,7.7
18645,LIBR,44.971513621143300,-0.6798152611945470,7.7,5269,6.5,-7.22,-23.69,Gaia DR3 5188040255542012032,163,1,1,1,1,0,1,7.7
18667,LIBR,45.03434283469620,0.2353895995160410,8.1,5028,6.6,45.47,-6.83,Gaia DR3 7632157690368,256,1,1,1,1,0,1,8.1
18742,LIBR,45.04430863033020,-20.802705529852200,7.6,5189,6.2,-19.6,-22.67,Gaia DR3 5079636934554540160,152,1,1,1,1,0,1,7.6
18702,LIBR,45.153526828148600,5.985359407396670,7.9,5184,6.7,698.23,-158.18,Gaia DR3 6989290475763456,171,1,1,1,1,0,1,7.9
HIP14113,LIBR,45.501453861130200,0.4976972037485960,9.4,5787,8.3,25.17,-23.7,Gaia DR3 44358422235136,798,1,1,1,1,0,1,9.4
19019,LIBR,45.9627666464047,6.133522852317710,6.8,5994,5.9,232.15,49.84,Gaia DR3 6963761190199424,68,1,1,1,1,0,1,6.8
18916,LIBR,46.10243357982960,50.0330114598983,7.8,5565,6.8,-207.95,144.12,Gaia DR3 439357119819592960,152,1,1,1,1,0,1,7.8
19659,LIBR,47.17688124586720,-35.43339823917710,6.9,5954,5.9,-27.2,-112.56,Gaia DR3 5047659906603781376,79,1,1,1,1,0,1,6.9
19618,LIBR,47.49818837790070,15.372002529596200,8.9,5288,7.6,-96.06,-278.88,Gaia DR3 31090890298843904,455,1,1,1,1,0,1,8.9
19617,LIBR,47.54202445939850,18.345290468099700,8.5,5721,7.4,162.46,-61.1,Gaia DR3 58892527139090560,315,1,1,1,1,0,1,8.5
HIP14810,LIBR,47.809274480533700,21.09712284526230,8.3,5478,7.2,-3.76,-53.23,Gaia DR3 60684353135617792,314,1,1,1,1,0,1,8.3
20155,LIBR,48.35048343504740,-28.975012458064100,7.7,5995,6.8,58.01,-70.2,Gaia DR3 5059393207499641344,169,1,1,1,1,0,1,7.7
20439,LIBR,49.38734080972670,7.690126225598940,7.6,5830,6.6,168.81,-6.39,Gaia DR3 10608573516849536,143,1,1,1,1,0,1,7.6
20367,LIBR,49.41633246553140,31.126786628556300,6.3,5964,5.3,-101.95,-58.03,Gaia DR3 122704230645584768,42,1,1,1,1,0,1,6.3
20618,LIBR,49.98235242241950,27.07080585966940,5.7,5044,4.4,-26.07,-72.95,Gaia DR3 118389162902876928,26,1,1,1,1,0,1,5.7
21742,LIBR,53.36316052978010,59.41540672803490,7.9,5175,6.6,160.68,-305.82,Gaia DR3 450244995054087168,171,1,1,1,1,0,1,7.9
22233,LIBR,53.58383046133910,-14.71048231039840,7.7,5714,6.2,2.49,-5.13,Gaia DR3 5112130045775758464,181,1,1,1,1,0,1,7.7
22657,LIBR,54.58546099013270,-11.20132023263140,7.5,4792,6.2,41.28,31.28,Gaia DR3 5115486545537710976,150,1,1,1,1,0,1,7.5
22682,LIBR,54.82110955768440,13.891053960132400,6.4,5117,5.1,12.12,-99.23,Gaia DR3 41201178891455872,54,1,1,1,1,0,1,6.4
23134,LIBR,55.50805485943740,-21.237339849310600,8.1,4940,6.6,-19.79,-19.88,Gaia DR3 5088791090411440256,256,1,1,1,1,0,1,8.1
22844,LIBR,55.728788302932000,56.405079533293600,7.9,5163,6.6,58.47,-18.61,Gaia DR3 445706451573657728,219,1,1,1,1,0,1,7.9
23825,LIBR,57.09130212973720,10.792535723857300,7.8,5891,6.6,-22.2,-118.23,Gaia DR3 36227297525551488,178,1,1,1,1,0,1,7.8
24148,LIBR,57.54345269207960,-16.775255744854000,7.9,4833,6.4,48.68,1.35,Gaia DR3 5108073462048491264,216,1,1,1,1,0,1,7.9
24316,LIBR,57.8855533159885,-17.16677283699890,7.4,4997,5.9,-66.55,-64.34,Gaia DR3 5107766874400178176,132,1,1,1,1,0,1,7.4
25311,LIBR,60.44272555740420,13.83692983000460,8.2,6133,7.3,-4.63,-90.15,Gaia DR3 38878563657131776,255,1,1,1,1,0,1,8.2
26007,LIBR,61.547713848002200,-23.27972399823480,8.1,4777,6.6,24.73,20.48,Gaia DR3 5089410768291958400,273,1,1,1,1,0,1,8.1
25975,LIBR,62.0635641348381,37.7266257522242,5.8,4922,4.6,-98.89,-195.9,Gaia DR3 225643223661003392,22,1,1,1,1,0,1,5.8
26257,LIBR,62.28807710169320,0.1790501647292410,7.5,6105,6.7,63.89,17.41,Gaia DR3 3255358990147896704,125,1,1,1,1,0,1,7.5
26161,LIBR,62.41223594301570,31.652444314840600,6.8,6040,5.8,64.38,70.05,Gaia DR3 169149766470219520,66,1,1,1,1,0,1,6.8
26140,LIBR,62.43019192425530,35.97708333477150,7.8,4943,6.3,43.56,-68.8,Gaia DR3 177171837666953856,194,1,1,1,1,0,1,7.8
26634,LIBR,63.04694891662270,-13.63724536662200,7.8,5182,6.3,64.42,-15.78,Gaia DR3 3176710408016328448,195,1,1,1,1,0,1,7.8
26736,LIBR,63.63522486407850,23.57472991646870,7.9,5678,6.9,119.8,-48.18,Gaia DR3 149005270337201792,208,1,1,1,1,0,1,7.9
27297,LIBR,64.68431894750340,3.148904361467240,8.0,5212,6.7,64.43,-32.19,Gaia DR3 3283236282835562880,245,1,1,1,1,0,1,8.0
27530,LIBR,64.8930568674172,-28.78602406029460,8.0,5840,7.1,61.28,53.35,Gaia DR3 4886059734867308416,230,1,1,1,1,0,1,8.0
HIP20218,LIBR,64.9875577894019,-4.438922681091640,7.7,5639,6.7,-59.62,-36.26,Gaia DR3 3203761005400205824,156,1,1,1,1,0,1,7.7
27496,LIBR,65.18354700631530,8.40834968220724,8.8,5544,7.6,41.06,-144.46,Gaia DR3 3299112028149885568,416,1,1,1,1,0,1,8.8
XO-3,LIBR,4065.46958069345,57.817210076333500,9.7,6715,9.0,-2.72,4.19,Gaia DR3 470650560779277952,0,1,1,1,1,0,1,9.7
27732,LIBR,65.84351591714140,21.378929427680300,8.6,5416,7.5,99.46,-37.92,Gaia DR3 145325548516513280,434,1,1,1,1,0,1,8.6
27956,LIBR,66.04200295062860,-16.04210122234440,7.8,5149,6.4,-13.58,-57.4,Gaia DR3 3172208212842250240,210,1,1,1,1,0,1,7.8
27859,LIBR,66.11855100326650,16.886053964801500,7.7,5805,6.7,112.38,-25.54,Gaia DR3 3313662896313355008,150,1,1,1,1,0,1,7.7
28185,LIBR,66.61005801972280,-10.55108371161250,7.6,5547,6.6,84.07,-59.64,Gaia DR3 3179384931394690304,154,1,1,1,1,0,1,7.6
28099,LIBR,66.6676726168485,16.74677258632570,8.0,5659,6.9,107.47,-31.53,Gaia DR3 3313689422030650496,221,1,1,1,1,0,1,8.0
28237,LIBR,66.94247703953240,11.736363784648600,7.4,5996,6.4,110.05,-12.42,Gaia DR3 3306922958753764992,108,1,1,1,1,0,1,7.4
30128,LIBR,71.01320092060160,-21.10692606301410,8.0,4992,6.6,25.2,1.44,Gaia DR3 2977028444894198144,246,1,1,1,1,0,1,8.0
30166,LIBR,72.16007890505440,58.38948931189830,7.4,4886,5.8,-10.09,-54.63,Gaia DR3 278079826540465024,127,1,1,1,1,0,1,7.4
30856,LIBR,72.5745127838877,-24.36893087792780,7.7,5014,6.3,18.47,-19.84,Gaia DR3 4893980371818915456,172,1,1,1,1,0,1,7.7
31018,LIBR,73.34195954049190,24.177272926254300,7.5,5712,6.4,21.08,-17.56,Gaia DR3 3413702683319612288,124,1,1,1,1,0,1,7.5
30882,LIBR,73.46022686788790,47.95610012876730,8.0,4780,6.5,52.64,-40.45,Gaia DR3 255758915864998272,263,1,1,1,1,0,1,8.0
